Stock_Number,Sale_Date,Inventory_Date,Make,Model,Year,Mileage,Store_Name,Stock_Type,Price,Front_Gross,Back_Gross
T2707951,10/20/2020,9/21/2020,TOYOTA,COROL,2020,66,Riverside Toyota,New,21058,-232.57,3361
N7208225,10/20/2020,9/26/2020,TOYOTA,HIGHHY,2020,80,Riverside Toyota,New,44959,3867.93,2214
S4151177,10/20/2020,9/10/2020,TOYOTA,RAV4,2020,34,Riverside Toyota,New,28638,-1548.16,1885
T4853162,10/20/2020,9/28/2020,TOYOTA,CAMR,2020,78,Riverside Toyota,New,23017.35,-2688.72,0
L6037187,10/20/2020,9/12/2020,TOYOTA,TACO,2020,82,Riverside Toyota,New,41789,793.25,300
S8082178,10/20/2020,8/17/2020,TOYOTA,CAMR,2020,72,Riverside Toyota,New,28353,-717.17,0
S9650928,10/21/2020,8/19/2020,TOYOTA,RAV4,2020,51,Riverside Toyota,New,23478,-2686.07,0
M6959395,10/21/2020,8/28/2020,TOYOTA,COROL,2020,88,Riverside Toyota,New,20599,2211.93,250
L1949634,10/21/2020,9/26/2020,TOYOTA,HIGHHY,2020,45,Riverside Toyota,New,35309,-1157.57,3231
S8091529,10/21/2020,9/18/2020,TOYOTA,CAMHYB,2020,11,Riverside Toyota,New,24193.38,-1405.19,218.49
M1236581,10/21/2020,9/28/2020,TOYOTA,RAV4,2020,98,Riverside Toyota,New,29538,2052.43,0
M3847402,10/21/2020,8/18/2020,TOYOTA,COROL,2020,92,Riverside Toyota,New,22558,3761.43,0
S6561144,10/21/2020,8/12/2020,TOYOTA,PRIUS,2020,78,Riverside Toyota,New,27776,-1753.57,0
S9436045,10/21/2020,9/14/2020,TOYOTA,RAV4,2020,56,Riverside Toyota,New,39345,2484.43,3163
T4635064,10/21/2020,9/3/2020,TOYOTA,4RUN,2020,49,Riverside Toyota,New,47088,2113.48,4497.89
K8012351,10/21/2020,8/28/2020,TOYOTA,SEQUOI,2020,42,Riverside Toyota,New,61518.57,-4029.78,0
M1524532,10/21/2020,8/11/2020,TOYOTA,4RUN,2020,40,Riverside Toyota,New,53644,4919.93,1504
S9468641,10/22/2020,8/26/2020,TOYOTA,CAMR,2020,85,Riverside Toyota,New,29080,-776.07,3734
M4862994,10/22/2020,9/17/2020,TOYOTA,RAV4HY,2020,89,Riverside Toyota,New,35736.1,-2096.97,250
K9497140,10/22/2020,9/13/2020,TOYOTA,RAV4,2020,62,Riverside Toyota,New,24478,-2186.07,2150
M7456623,10/22/2020,9/9/2020,TOYOTA,CAMR,2020,50,Riverside Toyota,New,23824.33,-1373.24,301
M4086758,10/22/2020,8/29/2020,TOYOTA,PRIUS,2020,71,Riverside Toyota,New,32276,-797.07,1148
S6009074,10/22/2020,8/20/2020,TOYOTA,HIGHLN,2020,69,Riverside Toyota,New,38066.19,-780.38,0
K2870789,10/22/2020,8/13/2020,TOYOTA,4RUN,2020,22,Riverside Toyota,New,34278.82,-2336.2,0
M3844924,10/22/2020,9/14/2020,TOYOTA,4RUN,2020,6,Riverside Toyota,New,34765.31,-1276.02,0
T7831760,10/22/2020,9/29/2020,TOYOTA,CAMR,2020,8,Riverside Toyota,New,24351.39,-1852.53,700
S2911301,10/22/2020,8/31/2020,TOYOTA,4RUN,2020,100,Riverside Toyota,New,46852.6,756.53,820
S4328355,10/22/2020,10/1/2020,TOYOTA,CAMR,2020,87,Riverside Toyota,New,27386.58,-756.99,3883.15
K3863554,10/22/2020,9/20/2020,TOYOTA,COROL,2020,88,Riverside Toyota,New,18930.5,-3238.07,150
N3296286,10/23/2020,8/20/2020,TOYOTA,TACO,2020,46,Riverside Toyota,New,38000,-687.02,3501
N2131703,10/23/2020,9/4/2020,TOYOTA,CAMR,2020,53,Riverside Toyota,New,20983.67,-3476.9,0
S9092408,10/23/2020,8/31/2020,TOYOTA,TUND,2020,53,Riverside Toyota,New,51657,-506.01,100
T7866344,10/23/2020,9/4/2020,TOYOTA,COROL,2020,11,Riverside Toyota,New,17457.3,-3617.27,350
S8018688,10/23/2020,8/14/2020,TOYOTA,PRIUS,2020,13,Riverside Toyota,New,27687.55,-618.77,1807
S3826934,10/23/2020,8/11/2020,TOYOTA,RAV4,2020,75,Riverside Toyota,New,38811,-1130.91,250
L6472759,10/23/2020,9/10/2020,TOYOTA,RAV4,2020,31,Riverside Toyota,New,31650.9,1550.83,580
L7172624,10/23/2020,8/17/2020,TOYOTA,4RUN,2020,25,Riverside Toyota,New,48350,3227.43,250
T1884592,10/24/2020,8/22/2020,TOYOTA,HIGHLN,2020,39,Riverside Toyota,New,37671.19,-2916.38,0
M6331459,10/24/2020,9/2/2020,TOYOTA,COROL,2020,92,Riverside Toyota,New,14909.02,-4415.55,0
S1277714,10/24/2020,8/25/2020,TOYOTA,RAV4,2020,100,Riverside Toyota,New,26500,-17.07,1000
N4065784,10/24/2020,8/17/2020,TOYOTA,4RUN,2020,80,Riverside Toyota,New,48556,6380.99,250
K5523764,10/24/2020,9/25/2020,TOYOTA,CAMR,2020,91,Riverside Toyota,New,21626,-1925.17,1578
M5959945,10/24/2020,9/17/2020,TOYOTA,RAV4,2020,40,Riverside Toyota,New,25303,-134.57,2896
T3442377,10/24/2020,9/16/2020,TOYOTA,COROL,2020,97,Riverside Toyota,New,16208,-3116.57,1583
S6303840,10/24/2020,9/28/2020,TOYOTA,CAMR,2020,71,Riverside Toyota,New,24959.4,-3320.17,3222
T2665419,10/24/2020,9/16/2020,TOYOTA,COROL,2020,47,Riverside Toyota,New,18308,-2482.57,2474
S6620453,10/24/2020,9/11/2020,TOYOTA,COROL,2020,12,Riverside Toyota,New,18258,-2532.57,150
N3448201,10/24/2020,9/20/2020,TOYOTA,CAMR,2020,82,Riverside Toyota,New,22325,-2150.07,587
T5723213,10/24/2020,8/25/2020,TOYOTA,RAV4,2020,40,Riverside Toyota,New,30467.07,0,3749
N9443506,10/24/2020,8/24/2020,TOYOTA,RAV4,2020,52,Riverside Toyota,New,34672.02,-2305.55,0
N5943649,10/24/2020,9/12/2020,TOYOTA,RAV4,2020,50,Riverside Toyota,New,25553.96,-1721.11,150
L4053230,10/25/2020,8/15/2020,TOYOTA,CAMHYB,2020,36,Riverside Toyota,New,27686,-1648.58,3261
N3516885,10/25/2020,8/15/2020,TOYOTA,TUND,2020,11,Riverside Toyota,New,46000,989.43,2350
T3046097,10/25/2020,10/2/2020,TOYOTA,RAV4,2020,78,Riverside Toyota,New,26415.7,-3394.37,0
M9409223,10/25/2020,8/29/2020,TOYOTA,4RUN,2020,16,Riverside Toyota,New,40371,-2122.07,350
K2032867,10/25/2020,10/2/2020,TOYOTA,PRIUS,2020,59,Riverside Toyota,New,24098.67,-2526.63,1830
N8060370,10/25/2020,10/1/2020,TOYOTA,COROL,2020,27,Riverside Toyota,New,17108,-3310.57,0
T9078716,10/25/2020,8/26/2020,TOYOTA,RAV4,2020,79,Riverside Toyota,New,29721.53,-2697.57,815
M3451642,10/25/2020,8/23/2020,TOYOTA,TACO,2020,56,Riverside Toyota,New,44901,1385.48,4712
K9216172,10/26/2020,9/14/2020,TOYOTA,TACO,2020,17,Riverside Toyota,New,41095.32,1937.3,1278
K9061589,10/26/2020,8/28/2020,TOYOTA,CAMR,2020,80,Riverside Toyota,New,29364,444.93,3368.76
L9329432,10/26/2020,8/15/2020,TOYOTA,4RUN,2020,75,Riverside Toyota,New,40016,1113.98,804
T8874712,10/26/2020,8/31/2020,TOYOTA,TACO,2020,57,Riverside Toyota,New,43469.34,3194.32,2300
S2475010,10/26/2020,9/26/2020,TOYOTA,CAMR,2020,67,Riverside Toyota,New,26222.11,-1800.61,975
N9510643,10/26/2020,8/13/2020,TOYOTA,CAMR,2020,78,Riverside Toyota,New,24965.95,-2748.12,923
N8050893,10/26/2020,9/26/2020,TOYOTA,CAMR,2020,75,Riverside Toyota,New,35329,-1431.57,804.19
K1640811,10/26/2020,9/24/2020,TOYOTA,TACO,2020,55,Riverside Toyota,New,34340,-1605.02,2
S6153616,10/26/2020,9/23/2020,TOYOTA,CAMR,2020,62,Riverside Toyota,New,29221,262.93,0
K2599250,10/26/2020,9/29/2020,TOYOTA,CAMR,2020,31,Riverside Toyota,New,30920.9,-2029,0
L8626853,10/27/2020,9/13/2020,TOYOTA,CAMR,2020,11,Riverside Toyota,New,29325,-1250,725.22
M5899702,10/27/2020,9/20/2020,TOYOTA,4RUN,2020,54,Riverside Toyota,New,43291,-2040.07,0
N9947761,10/27/2020,8/18/2020,TOYOTA,AVAL,2020,28,Riverside Toyota,New,35999,1327.93,1499
K6736116,10/27/2020,8/25/2020,TOYOTA,COROL,2020,91,Riverside Toyota,New,22458,584.43,1250
M7650857,10/27/2020,8/25/2020,TOYOTA,COROL,2020,29,Riverside Toyota,New,16208,-2616.57,3928
L1296578,10/27/2020,9/20/2020,TOYOTA,CAMR,2020,48,Riverside Toyota,New,23778,-633.37,3715
M1148751,10/27/2020,9/28/2020,TOYOTA,COROL,2020,40,Riverside Toyota,New,24908,-323.57,250
S6066972,10/27/2020,10/1/2020,TOYOTA,COROL,2020,61,Riverside Toyota,New,16239.31,-1966.57,0
M8241079,10/28/2020,8/20/2020,TOYOTA,RAV4HY,2020,41,Riverside Toyota,New,35153.57,-1522.5,250
T3836195,10/28/2020,8/26/2020,TOYOTA,CHR,2020,56,Riverside Toyota,New,20920.13,-2491.94,0
K1667355,10/28/2020,9/25/2020,TOYOTA,COROL,2020,67,Riverside Toyota,New,19604,-2588.07,335
M7649742,10/28/2020,9/24/2020,TOYOTA,RAV4HY,2020,11,Riverside Toyota,New,34462,1954.93,3150
T9957189,10/28/2020,9/23/2020,TOYOTA,COROL,2020,98,Riverside Toyota,New,21727,-151.07,1742
K9768704,10/28/2020,10/7/2020,TOYOTA,HIGHHY,2020,64,Riverside Toyota,New,50146,-27.27,303
L9059121,10/28/2020,9/9/2020,TOYOTA,RAV4,2020,99,Riverside Toyota,New,31430,-553.04,4279.97
M1003345,10/28/2020,9/9/2020,TOYOTA,TACO,2020,41,Riverside Toyota,New,30900,-1625.02,274
S1478291,10/28/2020,9/21/2020,TOYOTA,CAMR,2020,25,Riverside Toyota,New,26901.15,-2017.92,978
T6052382,10/28/2020,9/8/2020,TOYOTA,HIGHLN,2020,50,Riverside Toyota,New,32016,-1807.29,1871
N3540435,10/28/2020,8/26/2020,TOYOTA,RAV4,2020,25,Riverside Toyota,New,30750.07,-2041,0
T3826978,10/28/2020,8/22/2020,TOYOTA,CAMR,2020,88,Riverside Toyota,New,40174.9,4137.83,250
S9435128,10/28/2020,9/26/2020,TOYOTA,RAV4HY,2020,76,Riverside Toyota,New,32110,-1979.07,0
N1460577,10/29/2020,9/20/2020,TOYOTA,RAV4,2020,100,Riverside Toyota,New,38885,1621.43,4301.62
M8493442,10/29/2020,8/22/2020,TOYOTA,COROL,2020,56,Riverside Toyota,New,15736.09,-3645.48,1984.03
K9787246,10/29/2020,8/21/2020,TOYOTA,4RUN,2020,98,Riverside Toyota,New,41577.84,1213.82,150
L9922939,10/29/2020,9/5/2020,TOYOTA,RAV4,2020,33,Riverside Toyota,New,30363,-3252.07,432.77
M7921747,10/29/2020,9/17/2020,TOYOTA,4RUN,2020,73,Riverside Toyota,New,40682.99,1872.92,1450
M7906539,10/29/2020,8/29/2020,TOYOTA,TUND,2020,98,Riverside Toyota,New,40302,-2287.07,150
S2230426,10/29/2020,9/7/2020,TOYOTA,HIGHHY,2020,80,Riverside Toyota,New,50664.25,2296.18,3793
M2549593,10/29/2020,9/2/2020,TOYOTA,CAMHYB,2020,43,Riverside Toyota,New,23017.65,-2020.92,730
M6100920,10/29/2020,9/5/2020,TOYOTA,TACO,2020,31,Riverside Toyota,New,38932.07,3144.9,550
T6289289,10/30/2020,8/21/2020,TOYOTA,CAMR,2020,81,Riverside Toyota,New,22924,-1407.57,0
K1731238,10/30/2020,9/5/2020,TOYOTA,RAV4,2020,14,Riverside Toyota,New,26963,-1893.07,1985.56
T5922321,10/30/2020,9/21/2020,TOYOTA,CAMR,2020,40,Riverside Toyota,New,27439,-1191.07,1570
T7731672,10/30/2020,8/17/2020,TOYOTA,4RUN,2020,99,Riverside Toyota,New,46439,3973.98,2250
N1238824,10/30/2020,10/8/2020,TOYOTA,RAV4,2020,20,Riverside Toyota,New,25280.91,-2855.16,300
K2677255,10/30/2020,10/3/2020,TOYOTA,4RUN,2020,40,Riverside Toyota,New,41864,256.68,1046.3
S6168285,10/30/2020,9/1/2020,TOYOTA,SIENNA,2020,94,Riverside Toyota,New,35153.11,-2665.46,200
N8511980,10/30/2020,9/9/2020,TOYOTA,RAV4HY,2020,88,Riverside Toyota,New,33255,2112.93,2830
S3090165,10/30/2020,9/12/2020,TOYOTA,4RUN,2020,38,Riverside Toyota,New,43648.25,585.23,895
M9840180,10/30/2020,10/4/2020,TOYOTA,4RUN,2020,41,Riverside Toyota,New,36609.88,-1182.14,0
T7786724,10/30/2020,10/9/2020,TOYOTA,AVALO,2020,76,Riverside Toyota,New,34825,2484.93,2
K5227076,10/30/2020,9/20/2020,TOYOTA,TACO,2020,72,Riverside Toyota,New,35225,-285.02,1306
S1614883,10/30/2020,10/5/2020,TOYOTA,RAV4,2020,63,Riverside Toyota,New,25444.84,-1780.23,200
K8012027,10/30/2020,9/13/2020,TOYOTA,COROL,2020,33,Riverside Toyota,New,17358,-3011.57,200
S1133822,10/30/2020,8/24/2020,TOYOTA,RAV4HY,2020,35,Riverside Toyota,New,33162.5,-701.07,150
M7859637,10/30/2020,8/30/2020,TOYOTA,TACO,2020,70,Riverside Toyota,New,31578,104.48,3001
K3783610,10/30/2020,9/5/2020,TOYOTA,4RUN,2020,93,Riverside Toyota,New,46135,416.86,1756
S4056181,10/31/2020,9/10/2020,TOYOTA,RAV4HY,2020,7,Riverside Toyota,New,35504,-601.07,0
M3456321,10/31/2020,8/28/2020,TOYOTA,RAV4,2020,73,Riverside Toyota,New,27538,-1449.07,2250
S7381978,10/31/2020,8/31/2020,TOYOTA,RAV4,2020,26,Riverside Toyota,New,28664.2,-1371.87,300
T6302463,10/31/2020,8/20/2020,TOYOTA,SIENNA,2020,84,Riverside Toyota,New,36124.33,-2587.24,245
S3370266,10/31/2020,8/27/2020,TOYOTA,RAV4HY,2020,77,Riverside Toyota,New,29328.33,-2527.24,200
K4337193,10/31/2020,10/3/2020,TOYOTA,RAV4,2020,57,Riverside Toyota,New,35225,-280.07,330
S3968020,10/31/2020,10/1/2020,TOYOTA,RAV4,2020,52,Riverside Toyota,New,24182.7,-3203.37,200
S5617970,10/31/2020,9/19/2020,TOYOTA,RAV4,2020,77,Riverside Toyota,New,26538,-1949.07,2760
M3372346,10/31/2020,8/23/2020,TOYOTA,CAMR,2020,80,Riverside Toyota,New,25000,-2774.57,0
S3082023,10/31/2020,10/1/2020,TOYOTA,COROL,2020,51,Riverside Toyota,New,19458,-2338.57,1834
M3331689,10/31/2020,8/24/2020,TOYOTA,4RUN,2020,46,Riverside Toyota,New,46098,1548.98,4107.97
L1762996,10/31/2020,10/10/2020,TOYOTA,4RUN,2020,8,Riverside Toyota,New,49699,1707.43,4082.56
K7437759,10/31/2020,10/9/2020,TOYOTA,RAV4,2020,86,Riverside Toyota,New,29134.16,-1332.91,200
T5593368,10/31/2020,10/1/2020,TOYOTA,TACO,2020,86,Riverside Toyota,New,41419,2164.98,3850.26
S3386555,10/31/2020,8/23/2020,TOYOTA,4RUN,2020,46,Riverside Toyota,New,45557,1956.48,300
M6576893,10/31/2020,9/7/2020,TOYOTA,RAV4,2020,47,Riverside Toyota,New,30594,-1208.07,2022
T1886742,10/31/2020,9/27/2020,TOYOTA,CAMR,2020,46,Riverside Toyota,New,20004,-2220.07,2421.96
S9964265,10/31/2020,8/30/2020,TOYOTA,4RUN,2020,7,Riverside Toyota,New,39804,-1939.02,2250
S4505612,10/31/2020,10/1/2020,TOYOTA,TUND,2020,63,Riverside Toyota,New,52794.8,4538.27,1249
N6389074,10/31/2020,9/11/2020,TOYOTA,CAMR,2020,85,Riverside Toyota,New,34422.5,-1948.36,250
K7321503,10/31/2020,9/14/2020,TOYOTA,TACO,2020,80,Riverside Toyota,New,34711.51,-2340.51,301
M7371531,10/31/2020,9/14/2020,TOYOTA,TACO,2020,15,Riverside Toyota,New,40105.02,1221,201
T2055036,10/1/2020,8/11/2020,TOYOTA,RAV4,2020,64992,Southside Toyota,Used,22564.83,517.72,1550
S4187595,10/3/2020,8/20/2020,TOYOTA,CAMR,2020,56821,Southside Toyota,Used,18119,-5448.62,2031.63
L2237700,10/5/2020,8/27/2020,TOYOTA,HIGHLN,2020,56512,Southside Toyota,Used,27700.58,2003.25,1737
T7468404,10/6/2020,8/20/2020,TOYOTA,TUND,2020,37460,Southside Toyota,Used,41198.29,-352.42,2445.97
N8477010,10/6/2020,8/23/2020,TOYOTA,SIENNA,2020,29439,Southside Toyota,Used,29250,505.63,200
T8697011,10/6/2020,9/6/2020,TOYOTA,RAV4,2020,36716,Southside Toyota,Used,31931.34,229.49,2242.8
M6065483,10/7/2020,8/30/2020,TOYOTA,HIGHLN,2020,17028,Southside Toyota,Used,35894,1057.87,2250
T2023932,10/7/2020,8/21/2020,TOYOTA,TACO,2020,62141,Southside Toyota,Used,37498,3104.79,4110.13
S3759753,10/8/2020,9/18/2020,JEEP,CHER,2020,37750,Southside Toyota,Used,11000,-1266.38,0
N7853539,10/9/2020,9/15/2020,TOYOTA,COROL,2020,61369,Southside Toyota,Used,14999,-2126.62,0
M7936617,10/10/2020,9/11/2020,TOYOTA,COROL,2020,23527,Southside Toyota,Used,15300.03,-908.77,0
T4240527,10/10/2020,8/10/2020,TOYOTA,RAV4,2020,58239,Southside Toyota,Used,27120.83,1079.1,0
S9342514,10/10/2020,8/6/2020,TOYOTA,CAMR,2020,34576,Southside Toyota,Used,24195,-12.24,3402.74
T5856329,10/10/2020,8/18/2020,TOYOTA,LANT,2020,22734,Southside Toyota,Used,80245,2055.01,2955
K8202293,10/10/2020,8/16/2020,TOYOTA,CAMR,2020,66406,Southside Toyota,Used,17066,-3003.22,789
K7074938,10/12/2020,9/21/2020,TOYOTA,COROL,2020,58609,Southside Toyota,Used,13649.79,2093.83,0
S2896068,10/12/2020,9/5/2020,TOYOTA,CAMR,2020,45176,Southside Toyota,Used,10394.93,936.03,0
S9750580,10/13/2020,9/11/2020,TOYOTA,CAMR,2020,42509,Southside Toyota,Used,15358.44,-902.5,0
L8638056,10/13/2020,8/4/2020,TOYOTA,COROLH,2020,48592,Southside Toyota,Used,21268,1966.76,506.52
L2028877,10/13/2020,9/19/2020,TOYOTA,HIGHLN,2020,44919,Southside Toyota,Used,15131,-981.75,0
T8149394,10/14/2020,9/5/2020,TOYOTA,COROL,2020,30115,Southside Toyota,Used,6314,2258.26,0
L7695824,10/17/2020,9/26/2020,TOYOTA,CAMR,2020,35819,Southside Toyota,Used,22130,458.06,1885.32
N4302546,10/17/2020,9/17/2020,TOYOTA,RAV4,2020,71410,Southside Toyota,Used,24718,4225.36,1787.95
S2759147,10/19/2020,8/31/2020,TOYOTA,HIGHLN,2020,82082,Southside Toyota,Used,17170,-1240.12,2512.53
N7641895,10/19/2020,8/29/2020,NISSAN,SENT,2020,65440,Southside Toyota,Used,8744.44,820.02,0
K2854740,10/19/2020,8/29/2020,JEEP,CMPSS,2020,49173,Southside Toyota,Used,12955.37,161.82,0
L2397712,10/20/2020,8/12/2020,MINI,COOPSH,2020,36933,Southside Toyota,Used,11929,692.96,0
M2038372,10/20/2020,8/24/2020,MAZDA,CX9,2020,30027,Southside Toyota,Used,8775.43,330.43,76.23
K4449599,10/21/2020,8/8/2020,HONDA,ACCO,2020,31015,Southside Toyota,Used,19795,-2111.89,1591
T5003423,10/22/2020,9/5/2020,FORD,EXPDMX,2020,33700,Southside Toyota,Used,46499.39,3555.78,2037.37
K4251138,10/23/2020,9/24/2020,TOYOTA,CAMR,2020,74267,Southside Toyota,Used,17876,249.11,1722.86
T9440207,10/23/2020,9/12/2020,TOYOTA,PRIUS,2020,69094,Southside Toyota,Used,19618.23,806.91,938.89
N2422404,10/23/2020,8/10/2020,TOYOTA,PRIUSC,2020,53194,Southside Toyota,Used,9650,1101.56,801.22
S9226383,10/23/2020,9/17/2020,TOYOTA,RAV4,2020,27590,Southside Toyota,Used,21280,-481.54,2050.7
L3028951,10/24/2020,9/13/2020,TOYOTA,TACO,2020,55395,Southside Toyota,Used,35275.64,1163.53,1767.35
S6289769,10/24/2020,8/23/2020,TOYOTA,HIGHLN,2020,38420,Southside Toyota,Used,35230,-2083.53,2108.22
K2452132,10/24/2020,9/16/2020,TOYOTA,TUND,2020,9704,Southside Toyota,Used,50809.69,2920.25,3513.99
T8309176,10/24/2020,9/18/2020,TOYOTA,CAMR,2020,46306,Southside Toyota,Used,9250,728.81,0
M8458220,10/24/2020,9/11/2020,JEEP,CMPSS,2020,29371,Southside Toyota,Used,13311,-1102.58,1533.44
S2133043,10/24/2020,8/30/2020,TOYOTA,SEQUOI,2020,29879,Southside Toyota,Used,30863,640.36,1014.59
M8886420,10/24/2020,9/3/2020,TOYOTA,CAMR,2020,38243,Southside Toyota,Used,6457.55,473.84,0
N8997569,10/24/2020,8/20/2020,TOYOTA,CAMR,2020,34525,Southside Toyota,Used,19406.07,146.6,1301.24
N5759556,10/25/2020,8/15/2020,TOYOTA,CAMR,2020,41486,Southside Toyota,Used,19590.63,-235.39,1491.58
K9470696,10/25/2020,8/31/2020,TOYOTA,COROL,2020,40765,Southside Toyota,Used,18794.52,3082.29,1129.92
M6868155,10/27/2020,9/10/2020,TOYOTA,CAMR,2020,13862,Southside Toyota,Used,12857.24,262.1,0
T3279129,10/28/2020,9/25/2020,TOYOTA,TACO,2020,64804,Southside Toyota,Used,30933.62,2018,989
N5636371,10/28/2020,9/3/2020,LEXUS,ES350,2020,27249,Southside Toyota,Used,35443.48,1543.99,3841.56
M3378742,10/28/2020,10/3/2020,CHEVROLET,CRUZE,2020,27714,Southside Toyota,Used,6000,-885.28,0
M7436277,10/28/2020,9/30/2020,TOYOTA,4RUN,2020,37071,Southside Toyota,Used,35980,3410.35,1799
N3778566,10/29/2020,9/19/2020,DODGE,CHARO,2020,40374,Southside Toyota,Used,18950,747.17,2013.25
T9418057,10/29/2020,9/28/2020,TOYOTA,CAMR,2020,63884,Southside Toyota,Used,10637.65,1268.83,0
T1824481,10/30/2020,9/11/2020,TOYOTA,TUND,2020,46041,Southside Toyota,Used,40007.31,166.68,0
K8475130,10/30/2020,9/10/2020,TOYOTA,CAMR,2020,50496,Southside Toyota,Used,14450,-1263.02,1517
K9527276,10/31/2020,9/2/2020,TOYOTA,4RUN,2020,46118,Southside Toyota,Used,29799,1275.1,2361.93
N4250325,10/31/2020,10/8/2020,JEEP,WRAN,2020,45471,Southside Toyota,Used,24226.85,-1268.29,2036.66
L4534828,10/31/2020,9/11/2020,TOYOTA,TACO,2020,46645,Southside Toyota,Used,17659.01,1177.32,0
N8432734,10/31/2020,9/15/2020,HONDA,CIVI,2020,13008,Southside Toyota,Used,22399,1020.12,2006
K9387158,10/1/2020,8/18/2020,TOYOTA,HIGHHY,2020,85,Southside Toyota,New,50116.3,3501.43,664
M9136016,10/2/2020,9/8/2020,TOYOTA,RAV4,2020,39,Southside Toyota,New,30635.7,931.13,2293
N9919200,10/2/2020,9/7/2020,TOYOTA,RAV4,2020,54,Southside Toyota,New,28505.87,-2736.7,1014
K5479984,10/2/2020,9/8/2020,TOYOTA,4RUN,2020,67,Southside Toyota,New,45502.7,3489.46,2168
S9497007,10/3/2020,7/25/2020,TOYOTA,CAMR,2020,74,Southside Toyota,New,26427.7,-2561.57,1100
L6806080,10/3/2020,8/18/2020,TOYOTA,4RUN,2020,10,Southside Toyota,New,46020.54,2152.97,1514
M2605346,10/3/2020,9/6/2020,TOYOTA,TUND,2020,36,Southside Toyota,New,50932.45,223.88,914
L5975195,10/5/2020,9/7/2020,TOYOTA,4RUN,2020,15,Southside Toyota,New,46660.27,2120.7,2349
T6346399,10/5/2020,9/1/2020,TOYOTA,HIGHHY,2020,47,Southside Toyota,New,43085.31,-91.57,1362
S5491449,10/6/2020,8/12/2020,TOYOTA,AVALO,2020,43,Southside Toyota,New,47811.1,5678.53,719
L9156252,10/8/2020,8/9/2020,TOYOTA,RAV4,2020,17,Southside Toyota,New,27906.7,-924.87,3424.32
T9993913,10/8/2020,9/12/2020,TOYOTA,4RUN,2020,17,Southside Toyota,New,45344.83,1482.26,0
M5534572,10/8/2020,8/18/2020,TOYOTA,CAMR,2020,43,Southside Toyota,New,29138,1958.43,3458
N4777320,10/9/2020,9/12/2020,TOYOTA,CAMR,2020,50,Southside Toyota,New,22155.7,-2990.93,981
K5626767,10/9/2020,8/4/2020,TOYOTA,COROL,2020,38,Southside Toyota,New,23917.7,-2748.93,2273.12
L9130055,10/10/2020,8/1/2020,TOYOTA,COROL,2020,71,Southside Toyota,New,18728.76,-3654.73,664
L2827685,10/10/2020,9/6/2020,TOYOTA,HIGHLN,2020,36,Southside Toyota,New,39267.16,-955.91,850
M8531641,10/10/2020,8/15/2020,TOYOTA,HIGHLN,2020,72,Southside Toyota,New,36814.15,-469.48,714
L7215926,10/10/2020,9/2/2020,TOYOTA,RAV4,2020,69,Southside Toyota,New,29832.7,-1547.85,3163.97
L2991719,10/10/2020,8/13/2020,TOYOTA,TACO,2020,77,Southside Toyota,New,34913.04,-1151.53,664
L5859411,10/10/2020,9/15/2020,TOYOTA,CAMR,2020,11,Southside Toyota,New,27195.74,-2678.07,2204
M4439725,10/10/2020,9/2/2020,TOYOTA,SEQUOI,2020,95,Southside Toyota,New,57762.97,-551.46,789
N9685725,10/12/2020,8/26/2020,TOYOTA,CAMR,2020,7,Southside Toyota,New,25503.28,-2536.07,1990
S5116396,10/12/2020,9/6/2020,TOYOTA,RAV4,2020,90,Southside Toyota,New,29248.18,695.61,664
K6757216,10/12/2020,8/12/2020,TOYOTA,HIGHLN,2020,84,Southside Toyota,New,45658.42,2568.85,414
K4342515,10/13/2020,9/5/2020,TOYOTA,HIGHLN,2020,76,Southside Toyota,New,43791.1,1827.53,916
L7143487,10/13/2020,8/24/2020,TOYOTA,TUND,2020,73,Southside Toyota,New,51140.67,1309.17,916
M2087299,10/13/2020,9/13/2020,TOYOTA,HIGHHY,2020,53,Southside Toyota,New,44726.39,28.62,1664
S9127510,10/14/2020,9/10/2020,TOYOTA,RAV4,2020,62,Southside Toyota,New,38213.7,156.13,2065
L7726899,10/14/2020,9/15/2020,TOYOTA,CAMR,2020,98,Southside Toyota,New,24986.98,-4527.57,3426.13
L4274609,10/15/2020,8/14/2020,TOYOTA,PRIUS,2020,32,Southside Toyota,New,27890.47,199.34,723
N7023380,10/15/2020,9/3/2020,TOYOTA,HIGHLN,2020,31,Southside Toyota,New,49491.7,2359.43,1764
N8144855,10/15/2020,9/23/2020,TOYOTA,CAMR,2020,26,Southside Toyota,New,24448.8,-3576.02,852
K8236174,10/16/2020,9/24/2020,TOYOTA,4RUN,2020,98,Southside Toyota,New,40482.7,-1592.12,927
S6023083,10/16/2020,9/9/2020,TOYOTA,CHR,2020,75,Southside Toyota,New,21251.71,-1951.57,1264
N1858666,10/16/2020,9/2/2020,TOYOTA,TACO,2020,98,Southside Toyota,New,40875.16,1508.09,1980
M2514403,10/16/2020,8/15/2020,TOYOTA,TACO,2020,17,Southside Toyota,New,44833.18,-279.57,414
N5626806,10/16/2020,9/7/2020,TOYOTA,SUPR,2020,26,Southside Toyota,New,54506.7,399.55,3243.52
T5010463,10/16/2020,8/29/2020,TOYOTA,CAMR,2020,79,Southside Toyota,New,31184.59,198.02,414
S6680768,10/17/2020,9/6/2020,TOYOTA,RAV4,2020,9,Southside Toyota,New,25354.52,-1889.55,414
